Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
3343,0.73,Very Good,D,VS1,62.2,56.0,5.72,5.75,3.57,3856
8895,0.34,Ideal,G,VS2,62.2,53.0,4.46,4.51,2.79,596
25644,0.52,Ideal,G,VVS2,61.3,56.0,5.18,5.2,3.18,1897
15638,1.21,Ideal,E,VS1,62.4,57.0,6.75,6.83,4.24,10351
7005,0.57,Ideal,G,VS2,61.8,57.0,5.3,5.32,3.28,1608
2491,0.33,Ideal,G,VVS1,60.9,57.0,4.49,4.51,2.74,838
8155,0.32,Ideal,H,VS1,62.9,54.0,4.41,4.37,2.76,720
26420,0.75,Very Good,J,SI1,61.7,56.0,5.81,5.92,3.62,1859
12071,0.41,Premium,F,VS2,60.3,58.0,4.8,4.85,2.91,863
25645,1.41,Premium,F,SI2,62.7,56.0,7.21,7.15,4.5,7817
14436,0.97,Ideal,H,SI2,61.6,55.0,6.37,6.32,3.91,3694
5072,0.31,Premium,H,VS1,61.1,59.0,4.35,4.36,2.66,544
12881,1.06,Very Good,G,IF,61.2,57.0,6.52,6.56,4.0,8415
19480,1.01,Very Good,F,VVS2,60.7,59.0,6.4,6.46,3.9,7835
18271,0.41,Ideal,E,SI1,62.6,57.0,4.72,4.73,2.96,755
18929,0.54,Ideal,D,SI1,61.7,55.0,5.23,5.27,3.24,1650
870,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1031
24430,0.31,Ideal,F,VS2,61.5,56.0,4.34,4.37,2.68,625
3631,1.7,Premium,I,VS2,60.7,59.0,7.63,7.7,4.65,11519
5578,0.34,Premium,E,VS2,61.9,58.0,4.45,4.43,2.75,956
14975,1.53,Premium,G,VS2,61.3,58.0,7.48,7.4,4.56,12228
1892,1.12,Premium,G,SI1,60.1,58.0,6.78,6.83,4.09,5233
8743,0.65,Very Good,H,SI2,62.0,56.0,5.53,5.56,3.44,1331
13901,1.32,Premium,H,SI1,61.5,61.0,7.05,6.97,4.31,7163
1397,0.33,Ideal,E,VS2,,55.0,4.46,4.49,2.77,873
17471,0.57,Premium,I,VVS1,62.1,58.0,5.25,5.32,3.28,1608
14987,1.18,Ideal,E,VS1,62.4,54.0,6.79,6.74,4.22,9886
1088,2.29,Premium,H,VS2,61.6,60.0,8.45,8.43,5.2,17539
125,2.8,Premium,I,SI2,61.1,59.0,9.03,8.98,5.5,15030
7138,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4559
1300,0.4,Premium,G,SI1,62.0,59.0,4.72,4.7,2.92,900
25589,0.85,Ideal,H,SI1,,57.0,6.13,6.18,3.74,3183
11663,0.7,Fair,G,I1,67.5,55.0,5.59,5.37,3.71,1069
19042,0.32,Ideal,G,IF,61.9,53.0,4.42,4.47,2.75,918
15738,2.01,Premium,J,SI2,60.8,57.2,8.13,8.15,4.95,13133
2417,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,997
26312,0.34,Good,D,VVS1,57.4,62.0,4.67,4.71,2.69,957
23167,0.41,Ideal,G,VS1,61.1,55.0,4.79,4.83,2.94,1121
3133,0.41,Premium,G,VVS2,61.6,58.0,4.74,4.8,2.94,1007
23447,0.5,Premium,E,VS2,58.1,61.0,5.23,5.17,3.02,1420
12261,1.7,Premium,G,VS2,60.9,60.0,7.71,7.68,4.69,16123
25665,0.32,Premium,H,VVS2,,58.0,4.33,4.37,2.71,645
13550,0.3,Good,H,VVS1,63.3,59.0,4.22,4.28,2.69,684
12416,0.72,Ideal,G,SI1,61.4,56.0,5.75,5.78,3.54,2686
2308,0.31,Ideal,F,VS2,61.1,56.0,4.35,4.39,2.67,640
26431,0.32,Ideal,H,VS2,61.3,56.0,4.42,4.45,2.72,523
18364,0.46,Ideal,D,VS2,62.7,57.0,4.93,4.89,3.08,1388
17176,0.64,Ideal,H,VVS1,61.1,55.0,5.58,5.61,3.43,2084
2292,0.5,Ideal,F,VVS2,62.0,53.6,5.09,5.13,3.18,2025
13707,0.7,Very Good,I,VS1,62.7,58.0,5.61,5.65,3.53,2288
2721,0.34,Good,E,SI2,63.7,55.0,4.43,4.46,2.83,477
13043,0.3,Good,G,IF,63.8,55.0,4.28,4.24,2.72,956
24229,0.28,Ideal,I,VS1,61.8,55.0,4.2,4.25,2.61,448
16286,0.52,Ideal,D,SI2,61.7,55.0,5.17,5.2,3.2,1292
11642,1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,16316
8824,0.96,Premium,E,SI2,60.4,56.0,6.32,6.23,3.79,2961
26952,1.14,Ideal,E,VVS2,61.6,57.0,6.68,6.73,4.13,11206
6633,0.61,Ideal,I,VVS1,62.5,54.0,5.43,5.49,3.41,1713
22072,0.51,Premium,G,SI2,59.9,60.0,5.14,5.07,3.06,1004
19954,0.41,Ideal,G,SI1,62.1,55.0,4.78,4.81,2.98,1110
26271,0.66,Premium,E,SI1,61.1,56.0,5.68,5.62,3.45,1708
3060,0.43,Ideal,F,VVS1,62.3,55.0,4.85,4.88,3.03,1358
24170,0.32,Ideal,E,VS1,61.7,56.0,4.42,4.39,2.72,972
6422,1.0,Premium,I,SI1,58.5,59.0,6.56,6.54,3.83,3808
1672,0.59,Premium,E,VS2,59.1,61.0,5.61,5.53,3.29,1641
20346,2.03,Very Good,E,SI2,,58.0,7.91,7.94,5.05,16412
529,1.0,Premium,H,VS2,61.3,61.0,6.44,6.38,3.93,5096
2237,1.01,Very Good,F,VS2,62.9,55.0,6.36,6.42,4.02,7411
13327,0.5,Fair,F,I1,57.5,66.0,5.3,5.17,3.01,827
8538,0.56,Premium,E,VS2,61.9,55.0,5.31,5.25,3.27,1915
24788,0.32,Ideal,G,SI2,61.6,56.0,4.4,4.43,2.72,459
13777,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5956
3617,0.9,Fair,D,SI1,64.5,61.0,6.05,6.01,3.89,3689
2331,0.31,Premium,E,VS2,60.5,60.0,4.34,4.39,2.64,544
16832,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3977
6395,0.41,Ideal,E,VVS2,61.4,53.9,4.79,4.81,2.95,1186
11374,1.22,Ideal,G,VS1,61.3,56.0,6.93,6.88,4.23,8313
11564,0.31,Very Good,H,VS2,63.0,57.0,4.32,4.34,2.73,489
19660,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,11605
23700,0.74,Ideal,G,VVS2,62.2,57.0,5.75,5.79,3.59,3462
24506,0.3,Premium,G,VVS1,,59.0,4.33,4.37,2.64,789
20321,0.57,Ideal,G,SI1,62.3,54.0,5.34,5.35,3.33,1441
15465,0.42,Very Good,H,VVS1,62.2,56.0,4.78,4.81,2.98,1193
1649,1.2,Premium,H,SI1,,60.0,6.9,6.85,4.18,6282
19746,0.51,Ideal,G,VVS2,62.2,56.0,5.09,5.13,3.18,1827
22786,0.5,Ideal,F,SI1,59.9,56.0,5.09,5.36,3.13,1282
2612,0.33,Ideal,F,VVS1,61.7,57.0,4.47,4.44,2.75,1021
11526,1.03,Ideal,F,SI2,60.5,58.0,6.55,6.49,3.94,4586
22643,0.33,Very Good,G,VVS1,61.2,60.0,4.42,4.44,2.71,868
11283,0.31,Ideal,J,VS2,61.8,54.1,4.35,4.38,2.7,400
974,1.5,Good,G,SI1,59.7,65.0,7.46,7.34,4.42,9954
2281,0.39,Ideal,F,VVS2,,54.0,4.7,4.72,2.92,988
11140,0.3,Premium,I,VVS1,61.2,60.0,4.29,4.27,2.62,709
640,1.11,Good,E,SI2,,60.0,6.76,6.83,3.96,4532
20271,0.57,Very Good,E,VS2,62.1,59.0,5.29,5.27,3.28,1807
3886,0.7,Ideal,D,SI1,61.2,54.0,5.79,5.75,3.53,2310
13699,0.74,Premium,G,SI2,60.1,58.0,5.89,5.86,3.53,2206
19765,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,18522
16057,0.41,Premium,E,SI1,60.4,58.0,4.79,4.75,2.88,930
14835,0.55,Ideal,E,SI1,62.4,58.0,5.28,5.23,3.27,1752
13470,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4544
20365,0.35,Ideal,I,VVS1,61.8,55.0,4.53,4.56,2.81,627
2635,0.98,Very Good,G,SI2,62.2,57.0,6.33,6.37,3.95,4542
660,0.33,Ideal,F,VS2,60.5,55.0,4.55,4.47,2.73,854
21472,0.37,Ideal,I,IF,61.4,55.0,4.65,4.67,2.86,754
659,0.91,Premium,H,SI1,63.0,57.0,6.19,6.1,3.87,3033
7770,0.32,Very Good,F,SI2,62.6,56.0,4.37,4.41,2.75,421
923,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,6579
5414,0.28,Very Good,E,VVS2,60.2,58.0,4.24,4.27,2.56,604
19179,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,15092
21439,2.23,Premium,J,SI2,61.3,60.0,8.4,8.35,5.13,13931
6289,0.31,Ideal,F,VVS1,,56.0,4.35,4.38,2.71,897
139,0.75,Ideal,F,VS2,62.1,57.0,5.8,5.82,3.61,3081
18817,0.74,Ideal,I,VS1,60.8,57.0,5.86,5.88,3.57,2557
21510,1.51,Premium,H,VVS1,60.6,60.0,7.4,7.42,4.49,12224
22287,0.3,Ideal,F,VVS1,62.4,57.0,4.25,4.28,2.66,790
8030,1.11,Very Good,H,SI2,63.4,55.0,6.54,6.51,4.14,4028
3736,2.03,Premium,H,I1,59.4,59.0,8.31,8.22,4.91,7421
25624,0.74,Very Good,J,VS1,62.7,58.0,5.75,5.8,3.62,2170
20164,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5712
713,0.38,Very Good,F,SI2,61.2,57.0,4.67,4.71,2.87,585
12040,0.52,Ideal,F,VS1,62.5,57.0,5.17,5.13,3.22,1707
10498,1.2,Good,F,VS2,63.8,60.0,6.6,6.65,4.23,7666
20946,0.31,Premium,D,VS2,62.5,52.0,4.4,4.37,2.74,816
12562,0.7,Premium,H,SI2,60.2,61.0,5.76,5.66,3.44,2184
13758,0.25,Very Good,F,VVS2,61.8,58.0,4.05,4.07,2.51,575
1859,0.3,Premium,F,SI1,60.9,58.0,4.37,4.3,2.64,603
7153,0.7,Ideal,E,SI1,62.7,55.0,5.68,5.74,3.58,2774
333,0.32,Ideal,E,VVS2,61.3,55.0,4.41,4.43,2.71,1010
1453,0.4,Ideal,I,VVS2,61.6,56.0,4.75,4.76,2.93,770
8572,0.32,Very Good,I,VS1,,54.0,4.42,4.38,2.78,648
6804,0.5,Premium,D,SI1,62.4,60.0,5.07,5.09,3.17,1436
12388,1.09,Ideal,F,SI2,61.2,55.0,6.64,6.67,4.07,5016
17305,0.7,Ideal,J,VS1,61.6,57.0,5.72,5.77,3.54,1657
15203,0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,2185
15757,0.3,Very Good,H,SI1,58.7,63.0,4.32,4.37,2.55,393
2405,0.39,Premium,I,VVS1,61.5,59.0,4.67,4.7,2.88,821
8256,0.39,Ideal,G,VVS1,62.4,53.6,4.65,4.7,2.92,1008
1210,1.78,Very Good,F,SI1,60.6,57.0,7.89,7.94,4.8,13659
19770,1.01,Premium,H,SI1,62.3,58.0,6.42,6.35,3.98,4513
23823,0.52,Very Good,D,VS2,60.0,57.0,5.22,5.25,3.14,1664
26863,1.01,Good,E,SI2,60.2,60.0,6.37,6.42,3.85,4566
21906,0.76,Premium,E,VS2,60.1,59.0,6.01,5.97,3.6,3192
20948,0.9,Premium,H,VS2,61.8,58.0,6.12,6.17,3.8,4155
12415,0.31,Ideal,F,IF,62.1,54.0,4.33,4.37,2.7,914
18557,0.7,Ideal,G,VVS2,62.1,53.0,5.71,5.75,3.56,2895
26904,0.38,Ideal,E,VVS2,62.0,57.0,4.61,4.62,2.86,1100
11637,1.51,Premium,J,VS2,62.3,59.0,7.35,7.31,4.57,7553
12832,1.02,Ideal,I,VS2,60.8,57.0,6.42,6.5,3.93,4281
15906,1.52,Premium,D,SI1,60.2,58.0,7.49,7.46,4.5,12502
25341,1.1,Ideal,F,VVS2,61.2,56.0,6.71,6.64,4.08,9343
11854,1.52,Very Good,J,VS2,63.5,58.0,7.28,7.24,4.61,7504
19722,1.04,Very Good,D,SI1,58.9,58.0,6.66,6.69,3.93,6138
11634,0.26,Ideal,I,VS1,61.9,56.0,4.08,4.16,2.55,358
16565,0.31,Premium,G,VS1,62.2,56.0,4.36,4.32,2.7,802
15027,0.37,Ideal,E,VS1,61.6,54.0,4.6,4.65,2.86,858
10430,0.3,Very Good,D,SI1,62.6,59.0,4.24,4.26,2.66,476
4019,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,552
6602,0.32,Premium,I,SI1,61.6,61.0,4.4,4.36,2.7,540
23484,0.9,Ideal,F,SI2,61.5,56.0,6.24,6.18,3.82,4198
10882,0.66,Ideal,D,VVS2,61.3,57.0,5.59,5.63,3.44,3915
18278,0.71,Premium,H,VS2,62.1,58.5,5.68,5.73,3.55,2549
18942,1.04,Ideal,E,SI1,62.0,57.0,6.47,6.5,4.02,4530
25512,0.3,Premium,H,VVS1,62.5,59.0,4.29,4.26,2.67,878
9105,0.9,Ideal,E,SI2,62.7,54.0,6.13,6.21,3.87,4091
11466,1.01,Premium,E,VS1,60.8,59.0,6.42,6.46,3.92,7821
12871,0.7,Ideal,J,SI1,60.4,56.0,5.71,5.74,3.46,1926
18484,0.56,Ideal,E,VS1,61.1,56.0,5.29,5.34,3.25,2010
10589,1.5,Very Good,G,SI1,61.5,59.0,7.31,7.39,4.52,9645
18024,0.45,Good,E,SI1,63.9,57.0,4.86,4.81,3.09,1063
22960,0.9,Good,H,SI2,60.4,61.0,6.14,6.22,3.73,3114
5001,0.36,Very Good,E,VS2,62.1,59.0,4.55,4.59,2.84,789
26552,1.22,Very Good,F,VS2,62.3,57.0,6.8,6.84,4.25,8575
4539,0.4,Good,E,SI1,64.2,57.0,4.66,4.68,3.0,662
22398,0.41,Ideal,J,VS1,60.2,57.0,4.85,4.81,2.91,830
24831,1.04,Premium,H,SI1,,59.0,6.59,6.55,3.97,4368
5316,1.35,Very Good,G,VS2,62.8,59.0,7.01,7.04,4.41,9302
8146,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,673
4205,0.3,Premium,D,VS2,62.5,59.0,4.28,4.23,2.66,911
19357,0.53,Ideal,D,VVS1,62.1,57.0,5.15,5.18,3.21,3442
10897,0.69,Very Good,F,VVS2,61.5,60.0,5.64,5.67,3.48,2993
374,0.27,Premium,E,VVS1,60.6,58.0,4.2,4.18,2.54,799
19724,1.05,Ideal,G,IF,62.5,56.0,6.52,6.48,4.06,9012
1370,1.05,Ideal,G,VS2,61.6,59.0,6.51,6.54,4.02,6981
6520,0.31,Premium,J,SI1,59.4,62.0,4.43,4.39,2.62,453
21373,0.3,Very Good,G,VVS1,62.8,58.0,4.27,4.3,2.69,789
19530,1.5,Good,J,SI2,63.6,57.0,7.3,7.23,4.62,6750
26339,0.5,Very Good,G,VVS1,63.7,58.0,5.01,5.04,5.06,2180
8309,0.9,Good,F,VS2,63.3,57.0,6.11,6.15,3.88,4432
21637,1.21,Good,G,VS2,59.1,61.0,6.95,6.89,4.09,7359
23751,0.25,Ideal,H,SI1,62.8,54.0,4.05,4.07,2.55,357
16824,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2347
12754,0.38,Ideal,H,VS1,61.1,55.0,4.68,4.72,2.87,721
26039,0.3,Ideal,D,VS2,61.6,57.0,4.33,4.3,2.66,911
20291,0.34,Ideal,E,IF,62.0,56.0,4.5,4.47,2.78,1243
17281,0.51,Ideal,D,SI2,61.9,56.0,5.15,5.1,3.17,1359
1196,0.51,Premium,D,VS2,62.0,59.0,5.12,5.08,3.16,1807
641,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1019
12036,0.75,Ideal,E,VS2,61.9,57.0,5.81,5.83,3.6,3435
12014,0.42,Ideal,E,VS2,62.1,56.0,4.77,4.8,2.97,958
16683,0.3,Premium,E,VS2,61.7,60.0,4.31,4.28,2.65,731
26394,0.3,Premium,G,SI2,58.1,61.0,4.47,4.41,2.58,506
2952,0.9,Good,G,VS2,64.4,62.0,5.97,6.02,3.86,4135
16005,0.41,Ideal,F,SI1,61.6,57.0,4.78,4.8,2.95,705
8625,0.34,Ideal,D,VVS1,61.5,56.0,4.5,4.47,2.76,1211
9706,0.34,Ideal,E,VS1,61.8,56.0,4.51,4.47,2.78,1033
22839,1.01,Premium,F,VVS2,62.0,58.0,6.36,6.45,3.97,8532
25733,0.58,Ideal,G,SI1,62.0,58.0,5.33,5.38,3.32,1408
12269,0.4,Premium,H,VS1,62.6,58.0,4.71,4.68,2.94,1035
10561,0.31,Ideal,F,VVS1,62.4,54.0,4.33,4.35,2.71,840
15069,0.3,Ideal,I,VS2,61.5,58.0,4.28,4.31,2.64,438
15221,0.32,Ideal,F,VVS1,61.7,56.0,4.37,4.42,2.71,809
17599,0.33,Very Good,I,VVS1,61.7,61.0,4.43,4.45,2.74,608
12072,0.56,Ideal,E,SI1,60.9,56.0,5.32,5.35,3.25,1580
25117,0.95,Very Good,I,SI1,63.5,58.0,6.19,6.16,3.92,3378
17042,1.05,Ideal,F,VS2,62.8,57.0,6.48,6.45,4.06,6933
11808,0.57,Ideal,G,VVS2,61.7,54.0,5.41,5.32,3.31,2206
12527,1.58,Ideal,F,VS2,60.0,57.0,7.58,7.52,4.53,14044
1659,0.34,Premium,H,VS2,61.3,60.0,4.53,4.47,2.76,689
25661,0.81,Good,G,SI2,61.0,61.0,5.94,5.99,3.64,2789
9117,1.02,Ideal,E,SI2,61.6,55.0,6.46,6.52,4.0,4824
12499,2.18,Premium,H,SI2,59.4,61.0,8.49,8.45,0.0,12631
25892,1.01,Ideal,G,SI2,61.6,54.0,6.4,6.45,3.96,4560
5701,0.56,Premium,I,VVS1,62.4,56.0,5.28,5.24,3.28,1698
14024,1.33,Premium,G,SI2,63.0,59.0,7.0,6.97,4.4,6480
26654,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1134
13376,0.3,Ideal,F,VS2,62.6,54.0,4.3,4.33,2.7,567
9481,2.08,Premium,I,SI2,,58.0,8.18,8.13,5.08,14947
26822,1.01,Very Good,G,SI1,62.4,58.0,6.39,6.44,4.0,4653
675,2.02,Ideal,I,SI1,61.9,58.0,8.07,8.18,5.03,15942
26090,0.32,Ideal,G,IF,61.3,56.0,4.4,4.44,2.71,905
9668,1.64,Premium,F,SI1,61.3,58.0,7.65,7.59,4.67,12821
17646,0.73,Ideal,E,VS2,62.2,59.0,5.74,5.77,3.58,3198
1127,1.55,Ideal,E,SI1,61.5,56.0,7.36,7.4,4.54,13171
9968,0.33,Very Good,G,VS1,62.0,59.0,4.36,4.42,2.72,666
22376,0.38,Ideal,F,VVS1,61.0,57.0,4.66,4.69,2.85,1070
3265,0.74,Ideal,F,VVS2,61.7,57.0,5.79,5.84,3.59,4157
5633,0.53,Ideal,D,VS2,60.9,57.0,5.17,5.24,3.17,1783
6779,0.7,Very Good,F,SI1,63.3,59.0,5.57,5.62,3.54,2264
25416,0.31,Premium,G,VS1,62.4,58.0,4.31,4.34,2.7,625
2830,1.01,Ideal,H,SI1,61.2,57.0,6.42,6.47,3.95,5387
5799,1.04,Premium,I,SI2,62.0,57.0,6.53,6.47,4.03,3774
16087,0.52,Ideal,H,VVS1,61.7,53.0,5.19,5.25,3.22,1893
15682,1.52,Very Good,F,SI1,61.4,59.0,7.39,7.46,4.56,11776
23673,0.9,Very Good,E,SI2,63.1,54.0,6.2,6.17,3.9,3084
10204,0.33,Ideal,E,VS2,60.6,55.0,4.5,4.48,2.72,928
13218,0.51,Very Good,E,IF,63.3,58.0,5.03,5.08,3.2,2925
20698,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,5562
18539,0.91,Very Good,E,SI1,60.5,61.0,6.19,6.23,3.76,4211
9615,0.32,Ideal,F,VS2,62.8,53.0,4.38,4.34,2.74,828
14503,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,571
10413,1.01,Ideal,G,VS2,61.8,57.0,6.43,6.41,3.97,6504
3130,1.17,Ideal,J,SI1,,55.0,6.74,6.77,4.21,4883
21421,1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.1,6539
7103,1.75,Ideal,H,I1,61.5,55.0,7.78,7.75,4.78,7409
555,0.41,Ideal,E,SI1,62.7,57.0,4.74,4.77,2.98,755
4752,0.34,Good,I,VVS2,63.1,56.0,4.43,4.47,2.81,596
10610,0.34,Very Good,F,SI2,60.0,62.0,4.51,4.55,2.72,447
16829,0.53,Ideal,G,VVS1,61.4,57.0,5.21,5.18,3.19,2106
19244,0.74,Good,E,VS1,63.4,55.0,5.76,5.78,3.66,3416
18316,0.94,Ideal,D,SI2,62.1,56.0,6.21,6.25,3.87,4182
5408,1.35,Ideal,G,I1,62.5,57.0,7.04,7.01,4.39,4643
5946,1.03,Ideal,F,SI1,61.3,57.0,6.47,6.53,3.98,6044
25862,0.4,Ideal,E,VVS2,62.2,56.0,4.78,4.71,2.95,1238
11152,0.75,Good,E,VS2,62.6,58.0,5.73,5.78,3.6,3084
8010,1.01,Premium,D,SI2,62.6,60.0,6.4,6.37,4.0,4338
12530,1.01,Very Good,D,SI2,63.4,57.0,6.4,6.31,4.03,4472
3144,0.32,Ideal,H,VS2,61.2,56.0,4.42,4.44,2.71,523
8029,0.9,Very Good,E,VVS2,62.0,55.0,6.08,6.17,3.8,6466
7982,0.7,Premium,E,SI1,60.7,58.0,5.73,5.74,3.48,2679
24222,1.05,Premium,F,SI2,61.7,60.0,6.58,6.49,4.03,4363
21340,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4252
15555,1.01,Good,E,VS1,65.8,55.0,6.2,6.23,4.09,6159
17799,1.01,Fair,E,SI2,64.7,55.0,6.37,6.3,4.1,4118
20780,0.42,Very Good,F,VS2,60.1,61.0,4.84,4.88,2.92,790
7438,0.48,Ideal,G,SI2,62.0,54.0,5.04,5.06,3.13,841
24761,0.7,Premium,G,VS1,62.8,57.0,5.67,5.64,3.55,2535
3852,0.31,Ideal,D,VS2,61.7,55.0,4.35,4.4,2.7,734
23785,1.08,Very Good,G,VS2,63.2,60.0,6.53,6.44,4.1,6096
20613,0.72,Good,G,VS1,,57.8,5.85,5.87,3.4,2958
3981,0.36,Premium,E,VS2,59.3,59.0,4.6,4.68,2.75,789
24684,1.12,Ideal,H,SI1,62.3,56.0,6.7,6.65,4.16,5291
15997,0.76,Ideal,G,VS1,61.6,56.0,5.82,5.87,3.6,3372
7506,0.77,Premium,E,SI1,60.9,58.0,5.94,5.88,3.6,2896
2755,0.7,Ideal,E,SI1,61.9,56.0,5.7,5.73,3.54,3330
12005,0.3,Very Good,H,VVS1,61.3,61.0,4.26,4.29,2.62,684
20437,1.01,Ideal,G,VS2,59.8,61.0,6.51,6.54,3.9,6132
10396,1.23,Very Good,H,VS2,62.4,58.0,6.8,6.85,4.26,6848
243,0.32,Very Good,G,VS2,60.9,58.0,4.42,4.45,2.7,564
4993,0.43,Premium,D,SI2,61.1,58.0,4.9,4.86,2.98,919
16969,0.32,Premium,I,VS1,,60.0,4.46,4.44,2.66,648
3042,0.34,Ideal,E,SI2,62.4,57.0,4.5,4.47,2.8,612
18612,0.91,Good,E,SI1,63.5,57.0,6.07,6.11,3.87,4211
18303,0.31,Ideal,G,VVS2,62.4,56.0,4.33,4.36,2.71,707
26045,0.31,Very Good,F,IF,61.2,55.0,4.37,4.39,2.68,914
16887,0.41,Ideal,D,VS2,61.6,55.0,4.77,4.74,2.93,1076
6790,1.5,Good,F,SI2,61.2,63.0,7.33,7.41,4.51,9028
901,0.56,Ideal,G,VVS2,61.6,56.0,5.29,5.32,3.27,1976
14194,0.71,Very Good,G,SI1,60.2,58.0,5.71,5.75,3.45,2604
23002,0.26,Ideal,E,VS1,62.3,57.0,4.05,4.08,2.53,556
10487,0.33,Premium,E,SI1,61.1,58.0,4.47,4.43,2.72,743
4547,0.36,Premium,I,VS2,62.7,59.0,4.58,4.54,2.86,648
26442,0.3,Ideal,E,VS2,,57.0,4.33,4.29,2.69,844
6070,1.5,Very Good,H,SI2,62.1,59.0,7.24,7.28,4.51,7365
24331,0.41,Ideal,E,SI2,61.2,56.0,4.81,4.84,2.95,760
9687,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,1140
14139,2.01,Ideal,H,SI1,61.9,57.0,8.14,8.05,5.01,17403
16985,0.35,Very Good,G,VS1,61.5,60.0,4.51,4.57,2.79,676
26521,0.3,Premium,E,VS2,61.7,60.0,4.28,4.31,2.65,570
15051,0.31,Ideal,G,VS2,59.6,57.0,4.4,4.43,2.63,544
6665,1.01,Ideal,F,VS1,62.2,57.0,6.38,6.48,4.0,7122
21531,0.9,Very Good,E,SI1,59.8,58.0,6.21,6.26,3.73,4165
7816,0.23,Very Good,H,VVS2,62.0,55.0,3.93,3.95,2.44,378
15247,1.18,Ideal,G,VS1,61.9,56.0,6.81,6.76,4.2,8556
16862,0.52,Premium,G,VS2,61.7,58.0,5.16,5.14,3.18,1577
6684,0.31,Ideal,J,VVS2,60.3,60.0,4.4,4.45,2.67,476
5363,0.95,Premium,E,SI2,60.7,59.0,6.3,6.36,3.84,4142
6252,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,468
3661,1.52,Premium,H,VS1,58.4,59.0,7.55,7.52,4.4,11853
12334,1.0,Good,E,VS2,63.1,56.0,6.37,6.41,4.03,6776
13909,0.51,Ideal,G,VS2,62.4,56.0,5.11,5.14,3.2,1438
13926,1.51,Ideal,E,SI2,62.7,55.0,7.27,7.18,4.53,7272
20939,0.44,Ideal,I,VS1,61.8,55.0,4.89,4.92,3.03,807
17654,1.59,Ideal,J,SI1,62.4,55.0,7.45,7.48,4.66,8176
9065,0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,2438
15654,1.24,Ideal,F,VVS2,62.0,57.0,6.86,6.91,4.27,12059
1035,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3084
24759,0.7,Good,F,SI1,62.8,58.0,5.6,5.65,3.53,2470
25350,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,767
23054,1.0,Fair,F,SI1,68.7,55.0,6.06,5.88,4.11,3387
7493,0.38,Ideal,E,VS2,61.5,55.0,4.67,4.7,2.88,813
9399,0.31,Ideal,H,VVS1,62.0,55.0,4.34,4.37,2.7,671
5346,0.33,Ideal,I,SI1,61.5,57.0,4.46,4.49,2.75,445
26115,0.71,Ideal,E,VS2,62.3,56.0,5.7,5.73,3.56,3026
14722,1.21,Very Good,F,VS2,60.1,58.0,6.85,6.92,4.14,10283
25296,1.09,Ideal,F,SI2,61.2,57.0,6.64,6.6,4.05,4981
26460,0.73,Very Good,H,VS2,63.1,57.3,5.65,5.7,3.59,2337
13837,1.0,Good,E,SI1,61.6,62.0,6.35,6.42,3.93,5784
20570,0.38,Ideal,D,VVS2,61.5,56.0,4.64,4.66,2.86,1200
13956,0.34,Ideal,H,VS1,62.7,55.0,4.48,4.51,2.82,596
9398,1.11,Ideal,I,SI1,61.7,57.0,6.61,6.64,4.09,6090
14962,0.31,Ideal,F,VS2,62.1,57.0,4.36,4.34,2.7,802
14119,1.13,Premium,I,SI1,62.8,57.0,6.68,6.64,4.18,4746
3275,0.3,Ideal,E,VVS1,61.6,56.0,4.3,4.34,2.66,838
9143,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,766
10847,0.7,Good,E,SI2,56.9,61.0,5.85,5.9,3.34,1793
14716,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,1103
